GeneID,Entrez,Phylostrata
MTURN,222166,8
MTUS1,57509,8
MTX1,4580,2
MTX2,10651,2
MUC12,10071,1
MUC13,56667,7
MUC15,143662,10
MUC17,140453,1
MUC19,283463,1
MUC2,4583,1
MUC20,200958,12
MUC21,394263,1
MUC4,4585,1
MUC6,4588,1
MUC7,4589,1
MUCL1,118430,14
MUL1,79594,2
MUM1,84939,7
MUM1L1,139221,6
MURC,347273,8
MUS81,80198,2
MUSK,4593,6
MUSTN1,389125,8
MUT,4594,1
MUTYH,4595,1
MVB12A,93343,6
MVB12B,89853,4
MVD,4597,1
MVK,4598,1
MVP,9961,2
MX1,4599,2
MX2,4600,2
MXD1,4084,5
MXD3,83463,8
MXD4,10608,6
MXI1,4601,4
MXRA8,54587,8
MYADM,91663,8
MYADML2,255275,8
MYB,4602,2
MYBBP1A,10514,2
MYBL2,4605,2
MYBPC1,4604,7
MYBPC2,4606,7
MYBPC3,4607,7
MYBPH,4608,8
MYBPHL,343263,12
MYC,4609,3
MYCBP,26292,2
MYCBP2,23077,2
MYCBPAP,84073,4
MYCL,4610,8
MYCN,4613,5
MYCT1,80177,8
MYD88,4615,5
MYEF2,50804,2
MYEOV,26579,15
MYEOV2,150678,6
MYF5,4617,6
MYF6,4618,5
MYH1,4619,1
MYH10,4628,1
MYH13,8735,1
MYH14,79784,1
MYH15,22989,1
MYH2,4620,1
MYH3,4621,1
MYH4,4622,1
MYH6,4624,1
MYH7B,57644,1
MYH9,4627,1
MYL1,4632,4
MYL10,93408,7
MYL12A,10627,3
MYL12B,103910,3
MYL2,4633,7
MYL3,4634,8
MYL4,4635,8
MYL5,4636,10
MYL6,4637,4
MYL7,58498,8
MYL9,10398,3
MYLIP,29116,5
MYLK,4638,4
MYLK2,85366,8
MYLK3,91807,6
MYLK4,340156,8
MYLPF,29895,8
MYNN,55892,6
MYO10,4651,4
MYO15A,51168,4
MYO16,23026,8
MYO18A,399687,4
MYO18B,84700,4
MYO19,80179,5
MYO1A,4640,2
MYO1B,4430,2
MYO1C,4641,2
MYO1D,4642,2
MYO1E,4643,2
MYO1G,64005,2
MYO3A,53904,4
MYO3B,140469,4
MYO5A,4644,1
MYO5B,4645,1
MYO5C,55930,1
MYO7A,4647,4
MYO9A,4649,5
MYOC,4653,8
MYOCD,93649,8
MYOD1,4654,6
MYOF,26509,2
MYOG,4656,8
MYOM1,8736,7
MYOM2,9172,7
MYOM3,127294,7
MYOT,9499,8
MYOZ1,58529,8
MYOZ2,51778,8
MYPN,84665,7
MYPOP,339344,11
MYRF,745,4
MYRFL,000,4
MYRIP,25924,6
MYSM1,114803,2
MYT1,4661,3
MYT1L,23040,3
MZB1,51237,4
MZT1,440145,2
MZT2A,80097,5
MZT2B,80097,5
N4BP1,9683,8
N4BP2,55728,2
N4BP2L1,90634,6
N4BP2L2,10443,6
N4BP3,23138,8
N6AMT1,29104,1
N6AMT2,221143,2
NAA10,8260,1
NAA11,84779,1
NAA15,80155,2
NAA16,79612,2
NAA20,51126,1
NAA25,80018,2
NAA30,122830,1
NAA35,60560,2
NAA38,51691,2
NAA40,79829,2
NAA50,80218,1
NAA60,79903,2
NAAA,27163,2
NAALAD2,10003,2
NAALADL1,10004,8
NAALADL2,254827,9
NAB1,4664,5
NAB2,4665,8
NABP1,64859,1
NABP2,79035,1
NACA,4666,2
NACC1,112939,8
NACC2,138151,8
NADK,65220,1
NADSYN1,55191,1
NAE1,8883,2
NAF1,92345,2
NAGA,4668,2
NAGK,55577,1
NAGLU,4669,2
NAGPA,51172,4
NAGS,162417,1
NAIF1,203245,8
NALCN,259232,3
NAMPT,10135,1
NAMPTL,000,1
NANOG,79923,11
NANOGNB,360030,10
NANOS1,340719,4
NANOS2,339345,6
NANOS3,342977,6
NANP,140838,1
NANS,54187,1
NAP1L1,4673,2
NAP1L2,4674,12
NAP1L3,4675,12
NAP1L5,266812,12
NAPA,8775,2
NAPEPLD,222236,1
NAPG,8774,2
NAPRT1,93100,1
NAPSA,9476,2
NARF,26502,1
NARFL,64428,1
NARG2,79664,5
NARS,4677,1
NARS2,79731,1
NASP,4678,2
NAT1,9,1
NAT10,55226,1
NAT14,57106,12
NAT16,375607,5
NAT2,10,1
NAT6,24142,6
NAT8,9027,8
NAT8L,339983,1
NAT9,26151,1
NAV1,89796,4
NAV2,89797,4
NAV3,89795,4
NBAS,51594,2
NBEA,26960,2
NBEAL1,65065,2
NBEAL2,23218,2
NBL1,4681,4
NBN,4683,2
NBPF11,200030,15
NBPF12,000,15
NBPF14,25832,15
NBPF15,284565,15
NBPF16,728936,15
NBPF20,25832,15
NBPF3,84224,15
NBPF4,148545,12
NBPF8,25832,15
NBR1,4077,4
NCAM1,4684,4
NCAM2,4685,4
NCAN,1463,8
NCAPD2,9918,2
NCAPG,64151,2
NCAPG2,54892,2
NCAPH,23397,2
NCAPH2,29781,2
NCBP1,4686,2
NCBP2,22916,2
NCBP2L,000,12
NCCRP1,342897,8
NCDN,23154,2
NCEH1,57552,6
NCF1,653361,8
NCK1,4690,6
NCK2,8440,6
NCKAP1,10787,2
NCKAP1L,3071,2
NCKAP5,344148,7
NCKAP5L,57701,8
NCKIPSD,51517,4
NCL,4691,2
NCLN,56926,2
NCMAP,400746,9
NCOA1,8648,6
NCOA2,10499,6
NCOA3,8202,6
NCOA4,8031,8
NCOA5,57727,4
NCOA6,23054,3
NCOA7,135112,2
NCOR1,9611,2
NCOR2,9612,2
NCR1,9437,11
NCR2,9436,12
NCR3,259197,12
NCR3LG1,374383,12
NCS1,23413,2
NCSTN,23385,2
NDC1,55706,5
NDC80,10403,2
NDE1,54820,6
NDEL1,81565,3
NDFIP1,80762,5
NDFIP2,54602,4
NDN,4692,12
NDNF,79625,6
NDNL2,56160,2
NDOR1,27158,2
NDP,4693,8
NDRG1,10397,2
NDRG2,57447,8
NDRG3,57446,2
NDRG4,65009,8
NDST1,3340,1
NDST2,8509,1
NDST3,9348,1
NDST4,64579,1
NDUFA1,4694,8
NDUFA10,4705,2
NDUFA12,55967,1
NDUFA2,4695,2
NDUFA4,4697,3
NDUFA4L2,56901,8
NDUFA7,4701,4
NDUFA8,4702,2
NDUFA9,4704,1
NDUFAB1,4706,1
NDUFAF1,51103,2
NDUFAF2,91942,2
NDUFAF3,25915,1
NDUFAF4,29078,5
NDUFAF5,79133,1
NDUFAF6,137682,1
NDUFAF7,55471,1
NDUFB1,4707,6
NDUFB10,4716,4
NDUFB11,54539,6
NDUFB2,4708,6
NDUFB3,4709,6
NDUFB4,4710,6
NDUFB5,4711,6
NDUFB6,4712,7
NDUFB7,4713,2
NDUFB8,4714,6
NDUFB9,4715,2
NDUFC1,4717,8
NDUFC2,4718,6
NDUFS1,4719,1
NDUFS2,4720,1
NDUFS3,4722,1
NDUFS4,4724,1
NDUFS5,4725,8
NDUFS6,4726,2
NDUFS8,4728,1
NDUFV1,4723,1
NDUFV2,4729,1
NDUFV3,4731,8
NEB,4703,6
NECAB2,54550,8
NECAB3,63941,8
NECAP1,25977,2
NECAP2,55707,2
NEDD1,121441,2
NEDD4,4734,3
NEDD4L,23327,3
NEDD8,4738,2
NEDD9,4739,4
NEFH,4744,1
NEFM,4741,8
NEGR1,257194,5
NEIL1,79661,2
NEIL2,252969,9
NEIL3,55247,8
NEK11,79858,4
NEK2,4751,2
NEK3,4752,8
NEK4,6787,2
NEK5,341676,9
NEK6,10783,2
NEK7,140609,2
NEK8,284086,4
NEK9,91754,4
NELFA,7469,4
NELFB,25920,2
NELFCD,51497,2
NELFE,7936,4
NELL1,4745,6
NELL2,4753,6
NEMF,9147,1
NENF,29937,2
NEO1,4756,6
NES,10763,8
NET1,10276,3
NETO1,81832,8
NETO2,81831,5
NEU1,4758,1
NEU2,4759,9
NEU3,10825,8
NEU4,129807,8
NEURL1,9148,6
NEURL1B,54492,6
NEURL2,140825,4
NEURL4,84461,4
NEUROD1,4760,5
NEUROD2,4761,6
NEUROD4,58158,4
NEUROD6,63974,5
NEUROG1,4762,4
NEUROG2,63973,6
NEUROG3,50674,6
NEXN,91624,7
NF1,4763,3
NF2,4771,5
NFAM1,150372,9
NFASC,23114,4
NFAT5,10725,2
NFATC1,4772,8
NFATC2,4773,8
NFATC2IP,84901,4
NFATC3,4775,8
NFATC4,4776,11
NFE2,4778,12
NFE2L1,4779,5
NFE2L2,4780,8
NFE2L3,9603,10
NFIB,4781,4
NFKB1,4790,5
NFKBIA,4792,6
NFKBIB,4793,6
NFKBID,84807,8
NFKBIE,4794,8
NFKBIL1,4795,2
NFKBIZ,64332,8
NFRKB,4798,4
NFS1,9054,1
NFU1,27247,1
NFX1,4799,2
NFXL1,152518,2
NFYA,4800,2
NFYB,4801,2
NGB,58157,2
NGDN,25983,2
NGEF,25791,5
NGF,4803,8
NGFR,4804,5
NGFRAP1,27018,12
NGLY1,55768,2
NGRN,51335,8
NHEJ1,79840,4
NHLH1,4807,5
NHLH2,4808,5
NHLRC1,378884,8
NHLRC2,374354,2
NHLRC3,387921,8
NHP2,55651,2
NHP2L1,4809,1
NHS,4810,8
NHSL1,57224,8
NHSL2,340527,8
NICN1,84276,4
NID1,4811,4
NID2,22795,4
NIF3L1,60491,1
NIFK,84365,2
NIM1K,167359,4
NIN,51199,8
NINJ1,4814,6
NINJ2,4815,6
NINL,22981,4
NIP7,51388,2
NIPA1,123606,8
NIPA2,81614,2
NIPAL1,152519,2
NIPAL2,79815,3
NIPAL3,57185,4
NIPAL4,348938,2
NIPBL,25836,2
NIPSNAP1,8508,1
NIPSNAP3A,25934,2
NIPSNAP3B,55335,2
NISCH,11188,2
NIT1,4817,1
NIT2,56954,1
NKAIN1,79570,5
NKAIN2,154215,8
NKAIN3,286183,6
NKAP,79576,2
NKAPL,222698,2
NKD1,85407,5
NKD2,85409,7
NKG7,4818,12
NKIRAS1,28512,4
NKIRAS2,28511,6
NKPD1,284353,7
NKRF,55922,5
NKTR,4820,2
NKX1-1,000,5
NKX2-1,7080,6
NKX2-2,4821,4
NKX2-3,159296,5
NKX2-4,644524,6
NKX2-5,1482,8
NKX2-6,137814,11
NKX2-8,26257,8
NKX3-1,4824,10
NKX3-2,579,5
NKX6-1,4825,5
NKX6-2,84504,4
NLE1,54475,1
NLGN1,22871,2
NLGN2,57555,2
NLGN3,54413,2
NLGN4X,57502,2
NLGN4Y,22829,2
NLK,51701,4
NLN,57486,1
NLRC3,197358,2
NLRC4,58484,12
NLRC5,84166,8
NLRP1,22861,11
NLRP10,338322,10
NLRP11,204801,14
NLRP12,91662,9
NLRP13,126204,9
NLRP14,338323,9
NLRP2,55655,9
NLRP3,114548,9
NLRP4,147945,9
NLRP5,126206,9
NLRP6,171389,12
NLRP7,199713,9
NLRP8,126205,9
NLRP9,338321,9
NLRX1,79671,8
NMB,4828,8
NMBR,4829,6
NMD3,51068,2
NME1,4830,1
NME1-NME2,4831,1
NME3,4832,1
NME4,4833,9
NME5,8382,2
NME6,10201,4
NME7,29922,2
NME8,51314,2
NME9,347736,2
NMI,9111,8
NMNAT1,64802,2
NMNAT2,23057,7
NMNAT3,349565,2
NMRAL1,57407,2
NMRK2,27231,3
NMS,129521,8
NMT1,4836,2
NMU,10874,8
NMUR1,10316,8
NMUR2,56923,4
NNAT,4826,12
NNMT,4837,5
NNT,23530,1
NOA1,84273,1
NOB1,28987,2
NOBOX,135935,9
NOC2L,26155,2
NOC3L,64318,2
NOC4L,79050,2
NOD1,10392,8
NOD2,64127,8
NODAL,4838,7
NOG,9241,4
NOL10,79954,2
NOL11,25926,4
NOL12,79159,2
NOL3,8996,10
NOL4,8715,5
NOL6,65083,2
NOL7,51406,5
NOL8,55035,2
NOL9,79707,2
NOLC1,9221,1
NOM1,64434,2
NOMO2,283820,2
NOMO3,408050,2
NONO,4841,8
NOP10,55505,1
NOP14,8602,2
NOP2,4839,1
NOP56,10528,1
NOP58,51602,1
NOP9,161424,2
NOS1,4842,1
NOS1AP,9722,5
NOS2,4843,1
NOS3,4846,1
NOSIP,51070,2
NOSTRIN,115677,5
NOTCH1,4851,2
NOTCH2,4853,2
NOTCH3,4854,2
NOTCH4,4855,2
NOTO,344022,9
NOTUM,147111,2
NOV,4856,6
NOVA1,4857,2
NOVA2,4858,2
NOX1,27035,2
NOX3,50508,2
NOX4,50507,5
NOX5,79400,2
NOXA1,10811,9
NOXO1,124056,8
NOXRED1,122945,4
NPAP1,23742,12
NPAS2,4862,5
NPAS3,64067,4
NPAS4,266743,6
NPAT,4863,4
NPB,256933,8
NPBWR1,2831,8
NPBWR2,2832,8
NPC1,4864,2
NPC1L1,29881,2
NPC2,10577,4
NPDC1,56654,4
NPEPL1,79716,1
NPEPPS,9520,1
NPFFR1,64106,5
NPFFR2,10886,4
NPHP1,4867,4
NPHP4,261734,2
NPHS1,4868,4
NPHS2,7827,8
NPIPA1,9284,14
NPIPB15,440348,14
NPIPB3,100288332,14
NPIPB4,23117,14
NPIPB7,100507607,14
NPIPB9,728734,14
NPL,80896,1
NPLOC4,55666,2
NPM1,4869,5
NPM2,10361,8
NPM3,10360,8
NPNT,255743,8
NPPA,4878,8
NPPC,4880,8
NPR1,4881,2
NPR2,4882,2
NPR3,4883,7
NPRL2,10641,2
NPS,594857,9
NPSR1,387129,6
NPTN,27020,6
NPTX1,4884,5
NPTX2,4885,8
NPTXR,23467,8
NPVF,64111,8
NPW,283869,8
NPY,4852,8
NPY1R,4886,8
NPY2R,4887,4
NPY4R,100996758,8
NPY5R,4889,4
NQO1,1728,1
NQO2,4835,1
NR0B1,190,8
NR0B2,8431,8
NR1D1,9572,6
NR1D2,9975,6
NR1H2,7376,12
NR1H4,9971,8
NR1I2,8856,8
NR1I3,9970,11
NR2C1,7181,5
NR2C2,7182,5
NR2C2AP,126382,2
NR2E1,7101,5
NR2F1,7025,4
NR2F6,2063,8
NR3C1,2908,8
NR3C2,4306,8
NR4A1,3164,8
NR4A2,4929,6
NR4A3,8013,6
NR5A1,2516,10
NR5A2,2494,4
NR6A1,2649,6
NRAP,4892,6
NRARP,441478,5
NRAS,4893,2
NRBF2,29982,5
NRBP1,29959,4
NRBP2,340371,6
NRD1,4898,1
NRDE2,55051,2
NREP,9315,9
NRF1,4899,4
NRG1,3084,6
NRG2,9542,6
NRG3,10718,8
NRG4,145957,6
NRGN,4900,8
NRIP1,8204,8
NRIP2,83714,8
NRL,4901,11
NRM,11270,1
NRN1,51299,8
NRN1L,123904,8
NRP1,8829,8
NRP2,8828,8
NRROS,375387,8
NRSN1,140767,6
NRTN,4902,8
NRXN1,9378,6
NRXN2,9379,6
NRXN3,9369,6
NSA2,10412,2
NSD1,64324,2
NSDHL,50814,1
NSF,4905,2
NSFL1C,55968,2
NSG1,27065,8
NSG2,51617,8
NSL1,25936,8
NSMAF,8439,2
NSMCE1,197370,2
NSMCE2,286053,2
NSMCE4A,54780,2
NSMF,26012,4
NSRP1,84081,2
NSUN2,54888,2
NSUN3,63899,8
NSUN4,387338,2
NSUN5,55695,2
NSUN6,221078,1
NSUN7,79730,5
NT5C,30833,1
NT5C1A,84618,5
NT5C2,22978,2
NT5C3A,51251,2
NT5DC1,221294,2
NT5DC2,64943,2
NT5DC3,51559,2
NT5DC4,284958,2
NT5E,4907,1
NTAN1,123803,2
NTF3,4908,8
NTF4,4909,8
NTHL1,4913,1
NTM,50863,6
NTMT1,28989,2
NTN1,9423,4
NTN3,4917,4
NTN4,59277,7
NTN5,126147,10
NTNG1,22854,8
NTNG2,84628,8
NTPCR,84284,1
NTRK1,4914,6
NTRK2,4915,6
NTRK3,4916,6
NTS,4922,8
NTSR1,4923,8
NTSR2,23620,12
NUAK1,9891,6
NUB1,51667,2
NUBP1,4682,1
NUBP2,10101,1
NUBPL,80224,1
NUCB1,4924,8
NUCB2,4925,4
NUCKS1,64710,8
NUDC,10726,2
NUDCD1,84955,2
NUDCD2,134492,2
NUDCD3,23386,2
NUDT1,4521,1
NUDT10,170685,1
NUDT11,55190,1
NUDT12,83594,1
NUDT13,25961,1
NUDT15,55270,1
NUDT16,131870,5
NUDT17,200035,5
NUDT18,79873,1
NUDT19,390916,4
NUDT2,318,1
NUDT21,11051,2
NUDT22,84304,2
NUDT4,11163,1
NUDT5,11164,1
NUDT6,11162,2
NUDT7,283927,1
NUDT8,254552,1
NUDT9,53343,2
NUF2,83540,2
NUFIP1,26747,2
NUFIP2,57532,8
NUGGC,389643,8
NUMA1,4926,8
NUMB,8650,4
NUMBL,9253,4
NUP107,57122,2
NUP133,55746,4
NUP155,9631,2
NUP160,23279,2
NUP188,23511,4
NUP205,23165,2
NUP210,23225,2
NUP210L,91181,2
NUP35,129401,2
NUP37,79023,3
NUP43,348995,2
NUP50,10762,2
NUP54,53371,2
NUP62,23636,2
NUP85,79902,2
NUP88,4927,5
NUP93,9688,2
NUP98,4928,2
NUPL1,9818,3
NUPL2,11097,6
NUPR1,26471,5
NUS1,116150,2
NUSAP1,51203,4
NUTF2,10204,2
NUTM1,256646,10
NUTM2A,728118,12
NUTM2B,729262,12
NUTM2E,000,12
NUTM2F,54754,12
NUTM2G,441457,12
NVL,4931,2
NWD1,284434,4
NXF1,10482,2
NXF2,56001,2
NXF2B,56001,2
NXF3,56000,12
NXN,64359,2
NXNL1,115861,8
NXNL2,158046,2
NXPE1,120400,7
NXPE2,120406,7
NXPE3,91775,7
NXPE4,54827,7
NXPH1,30010,8
NXPH2,11249,8
NXPH3,11248,9
NXPH4,11247,8
NXT1,29107,2
NXT2,55916,2
NYAP1,222950,8
NYAP2,57624,8
NYNRIN,57523,11
NYX,60506,8
OAF,220323,5
OARD1,221443,1
OAS2,4939,11
OAS3,4940,11
OASL,8638,11
OAT,4942,1
OAZ1,4946,4
OAZ3,51686,11
OBFC1,79991,2
OBP2A,29991,15
OBP2B,29989,12
OBSCN,84033,1
OBSL1,23363,1
OC90,729330,8
OCA2,4948,1
OCEL1,79629,11
OCIAD1,54940,4
OCIAD2,132299,8
OCLN,100506658,8
OCM2,4951,8
OCRL,4952,2
OCSTAMP,128506,8
ODAM,54959,12
ODC1,4953,1
ODF1,4956,6
ODF2L,57489,9
ODF3,113746,2
ODF3L1,161753,10
ODF3L2,284451,2
ODF4,146852,12
OFCC1,266553,2
OFD1,8481,2
OGDH,4967,1
OGDHL,55753,1
OGFOD1,55239,2
OGFOD2,79676,2
OGFOD3,79701,2
OGFR,11054,2
OGFRL1,79627,8
OGG1,4968,1
OGN,4969,6
OGT,8473,1
OIP5,11339,8
OIT3,170392,4
OLA1,29789,1
OLAH,55301,1
OLFM1,10439,7
OLFM2,93145,7
OLFM3,118427,7
OLFM4,10562,8
OLFML1,283298,8
OLFML2A,169611,7
OLFML3,56944,8
OLIG1,116448,8
OLIG2,10215,8
OLIG3,167826,6
OLR1,4973,10
OMA1,115209,1
OMD,4958,8
OMG,4974,1
ONECUT1,3175,5
ONECUT3,390874,6
OOEP,441161,12
OOSP1,000,13
OOSP2,219990,12
OPA1,4976,4
OPA3,80207,2
OPALIN,93377,11
OPCML,4978,8
OPHN1,4983,4
OPN1LW,5956,7
OPN1MW,2652,7
OPN1MW2,2652,7
OPN1SW,611,8
OPN3,23596,8
OPN4,94233,5
OPRD1,4985,8
OPRK1,4986,8
OPRL1,4987,8
OPRM1,4988,8
OPTC,26254,8
OPTN,10133,6
OR10A3,26496,10
OR10A4,283297,9
OR10A5,144124,9
OR10A6,390093,10
OR10A7,121364,9
OR10AD1,121275,12
OR10AG1,282770,11
OR10C1,442194,11
OR10D3,000,12
OR10G3,26533,10
OR10G7,390265,11
OR10G9,219870,11
OR10H1,26539,10
OR10H2,26538,10
OR10H3,26532,12
OR10H4,126541,12
OR10H5,284433,10
OR10J1,26476,11
OR10J3,441911,11
OR10J5,127385,12
OR10K1,391109,10
OR10K2,391107,10
OR10P1,121130,11
OR10Q1,219960,11
OR10R2,343406,11
OR10T2,128360,6
OR10V1,390201,10
OR10W1,81341,11
OR10X1,128367,11
OR10Z1,128368,12
OR11A1,26531,11
OR11G2,390439,11
OR11H1,79334,12
OR11H4,390442,11
OR11H6,122748,11
OR11L1,391189,11
OR12D2,26529,9
OR12D3,81797,12
OR13C3,138803,11
OR13C4,138804,12
OR13C5,138799,15
OR13C8,138802,11
OR13C9,286362,11
OR13D1,286365,10
OR13F1,138805,11
OR13G1,441933,11
OR13H1,347468,10
OR13J1,392309,11
OR14A16,284532,8
OR14A2,000,13
OR14C36,127066,8
OR14I1,401994,11
OR14J1,442191,8
OR14K1,000,8
OR1A1,8383,12
OR1B1,347169,11
OR1C1,26188,14
OR1D2,4991,12
OR1E1,8387,11
OR1E2,8388,11
OR1F1,4992,8
OR1I1,126370,11
OR1J1,347168,11
OR1J2,26740,12
OR1J4,26219,11
OR1K1,392392,11
OR1L1,26737,12
OR1L3,26735,12
OR1L4,254973,11
OR1L6,392390,11
OR1L8,138881,12
OR1N2,138882,11
OR1Q1,158131,11
OR1S1,219959,11
OR1S2,219958,11
OR2A1,346528,9
OR2A12,346525,12
OR2A14,135941,12
OR2A2,442361,12
OR2A25,392138,10
OR2A4,79541,12
OR2A42,346528,9
OR2A5,393046,12
OR2A7,401427,12
OR2AE1,81392,12
OR2AG1,144125,11
OR2AG2,338755,11
OR2AJ1,000,11
OR2AK2,391191,12
OR2AP1,121129,12
OR2AT4,341152,11
OR2B11,127623,11
OR2B2,81697,10
OR2B3,442184,12
OR2B6,26212,10
OR2C1,4993,11
OR2C3,81472,11
OR2D2,120776,11
OR2D3,120775,12
OR2F1,26211,11
OR2F2,135948,11
OR2G2,81470,10
OR2G3,81469,10
OR2G6,391211,10
OR2H1,26716,12
OR2H2,7932,11
OR2J1,000,14
OR2J2,26707,15
OR2J3,442186,12
OR2K2,26248,11
OR2L13,284521,12
OR2L2,26246,11
OR2L3,391192,11
OR2L5,81466,11
OR2L8,391190,11
OR2M2,391194,12
OR2M3,127062,12
OR2M4,26245,15
OR2M5,127059,12
OR2M7,391196,15
OR2S2,56656,11
OR2T1,26696,11
OR2T10,127069,14
OR2T11,127077,11
OR2T12,127064,12
OR2T2,401992,11
OR2T27,403239,11
OR2T29,343563,11
OR2T3,343173,16
OR2T33,391195,12
OR2T34,127068,16
OR2T35,403244,11
OR2T4,127074,11
OR2T5,401993,11
OR2T6,254879,12
OR2T8,343172,12
OR2V1,26693,11
OR2V2,285659,11
OR2W1,26692,11
OR2W3,343171,11
OR2Y1,134083,11
OR2Z1,284383,12
OR3A2,4995,12
OR3A3,8392,12
OR4A15,81328,8
OR4A16,81327,12
OR4A5,81318,12
OR4B1,119765,10
OR4C11,219429,8
OR4C12,283093,10
OR4C15,81309,10
OR4C16,219428,8
OR4C3,256144,11
OR4C46,119749,11
OR4C5,000,10
OR4C6,219432,11
OR4D1,26689,10
OR4D11,219986,11
OR4D5,219875,11
OR4D6,219983,11
OR4D9,390199,11
OR4E2,26686,10
OR4F15,390649,12
OR4F16,26683,12
OR4F17,81099,12
OR4F21,441308,12
OR4F29,26683,12
OR4F3,26683,12
OR4F4,26682,12
OR4F5,79501,12
OR4F6,390648,12
OR4K1,79544,11
OR4K13,390433,11
OR4K14,122740,11
OR4K15,81127,11
OR4K17,390436,12
OR4K2,390431,11
OR4K5,79317,12
OR4L1,122742,11
OR4M1,441670,9
OR4N2,390429,12
OR4N4,283694,12
OR4N5,390437,11
OR4P4,81300,8
OR4Q3,441669,11
OR4S1,256148,11
OR4S2,219431,10
OR4X1,390113,12
OR4X2,119764,10
OR51A4,401666,11
OR51A7,119687,11
OR51B2,79345,13
OR51B4,79339,12
OR51B5,282763,11
OR51B6,390058,11
OR51D1,390038,8
OR51E1,143503,10
OR51E2,81285,9
OR51F1,256892,11
OR51F2,119694,11
OR51G1,79324,12
OR51G2,81282,12
OR51H1P,000,8
OR51I1,390063,11
OR51I2,390064,11
OR51J1,000,10
OR51L1,119682,10
OR51M1,390059,12
OR51Q1,390061,11
OR51S1,119692,11
OR51T1,401665,11
OR51V1,283111,10
OR52A1,23538,10
OR52A5,390054,11
OR52B1P,000,10
OR52B4,143496,11
OR52B6,340980,11
OR52D1,390066,10
OR52E2,119678,11
OR52E4,390081,10
OR52H1,390067,11
OR52I1,390037,9
OR52I2,143502,9
OR52J3,119679,11
OR52K1,390036,11
OR52K2,119774,11
OR52L1,338751,8
OR52M1,119772,11
OR52N1,79473,12
OR52N2,390077,10
OR52N4,390072,10
OR52N5,390075,11
OR52R1,119695,9
OR52W1,120787,11
OR56A1,120796,10
OR56A3,390083,11
OR56A4,120793,10
OR56B1,387748,10
OR56B4,196335,10
OR5A1,219982,11
OR5A2,219981,10
OR5AK2,390181,9
OR5AN1,390195,12
OR5AP2,338675,11
OR5AR1,219493,11
OR5AS1,219447,11
OR5AU1,390445,12
OR5B12,390191,11
OR5B17,219965,11
OR5B2,390190,13
OR5B21,219968,11
OR5B3,441608,12
OR5C1,392391,11
OR5D13,390142,12
OR5D14,219436,11
OR5D16,390144,12
OR5F1,338674,11
OR5H1,26341,11
OR5H15,403274,15
OR5H2,79310,11
OR5H6,79295,15
OR5I1,10798,9
OR5J2,282775,9
OR5K1,26339,11
OR5K2,402135,14
OR5K3,403277,13
OR5K4,403278,12
OR5L1,219437,11
OR5L2,26338,11
OR5M3,219482,11
OR5M8,219484,11
OR5M9,390162,11
OR5P2,120065,12
OR5P3,120066,10
OR5R1,219479,11
OR5T1,390155,10
OR5T2,219464,12
OR5T3,390154,10
OR5V1,81696,11
OR5W2,390148,11
OR6A2,8590,11
OR6B1,135946,9
OR6B2,389090,11
OR6B3,150681,11
OR6C1,390321,11
OR6C2,341416,12
OR6C3,254786,10
OR6C4,341418,8
OR6C6,283365,11
OR6C65,403282,10
OR6C68,403284,12
OR6C70,390327,12
OR6C74,254783,11
OR6C75,390323,10
OR6C76,390326,10
OR6F1,343169,11
OR6K2,81448,11
OR6K3,391114,11
OR6K6,128371,11
OR6M1,390261,11
OR6N1,128372,11
OR6N2,81442,12
OR6P1,128366,11
OR6Q1,219952,11
OR6S1,341799,11
OR6T1,219874,11
OR6V1,346517,11
OR6X1,390260,11
OR6Y1,391112,11
OR7A10,390892,10
OR7A17,26333,12
OR7A5,26659,10
OR7C1,26664,10
OR7C2,26658,10
OR7D2,162998,12
OR7D4,125958,10
OR7E24,26648,12
OR7G1,125962,12
OR7G2,390882,12
OR7G3,390883,10
OR8A1,390275,11
OR8B12,219858,12
OR8B2,26595,12
OR8B3,390271,12
OR8B4,283162,12
OR8B8,26493,11
OR8D1,283159,11
OR8D2,283160,11
OR8D4,338662,10
OR8H1,219469,12
OR8H2,390151,13
OR8H3,390152,12
OR8I2,120586,11
OR8J1,219477,10
OR8J3,81168,10
OR8K1,390157,12
OR8K3,219473,10
OR8K5,219453,12
OR8S1,341568,12
OR8U1,219417,9
OR9G1,390174,12
OR9G4,283189,11
OR9I1,219954,11
OR9K2,441639,10
OR9Q1,219956,11
OR9Q2,219957,11
ORAI1,84876,4
ORAI2,80228,4
ORAI3,93129,10
ORC1,4998,1
ORC2,4999,2
ORC3,23595,2
ORC4,5000,2
ORC5,5001,2
ORC6,23594,2
ORM1,5004,9
ORM2,5005,9
ORMDL1,94101,2
ORMDL2,29095,2
ORMDL3,94103,2
OS9,10956,2
OSBP,5007,2
OSBP2,23762,2
OSBPL11,114885,4
OSBPL1A,114876,2
OSBPL2,9885,2
OSBPL3,26031,2
OSBPL5,114879,2
OSBPL6,114880,2
OSBPL7,114881,2
OSBPL8,114882,2
OSBPL9,114883,5
OSCAR,126014,9
OSCP1,127700,2
OSER1,51526,6
OSGEP,55644,1
OSGEPL1,64172,1
OSGIN1,29948,3
OSGIN2,734,3
OSM,5008,12
OSMR,9180,9
OSR1,130497,6
OSR2,116039,6
OSTC,58505,2
OSTF1,26578,2
OSTM1,28962,4
OSTN,344901,8
